event_id,name,artist_ids,art_forms,genres,language,region,venue,style,mood_tags,festival,festivals,event_type,date,capacity,ticket_price,status,capacity_norm,ticket_price_norm
E0779,Live Lasith Perera,['A0223'],['music'],['fusion'],['sinhala'],eastern,Diyatha Uyana,"['contemporary', 'fusion']","['spiritual', 'patriotic', 'energetic']",Unknown,[],ritual_ceremony,2026-02-15 12:53:44.331907,2000,0,upcoming,1.0,0.0
E0780,Celebration of Kumar Rajapaksa,"['A0453', 'A0480', 'A0403']","['literature', 'music']","['carnatic', 'traditional', 'contemporary']","['tamil', 'sinhala']",northern,Elphinstone Theatre,['contemporary'],"['spiritual', 'patriotic', 'celebratory']",Unknown,[],workshop,2026-07-10 12:53:44.331924,2000,0,upcoming,1.0,0.0
E0781,Night of Amila Rajapaksa,"['A0001', 'A0417']","['dance', 'drama']","['low_country', 'sokari', 'contemporary']","['sinhala', 'english']",southern,Galle International Cricket Stadium,"['traditional', 'contemporary']","['energetic', 'romantic']",Unknown,[],concert,2026-02-22 12:53:44.331940,50,500,upcoming,0.0,0.16666666666666666
E0782,Independence Day - Nadeesha Jayawardena,['A0207'],['drama'],['contemporary'],"['sinhala', 'english']",eastern,Kandy Lake Club,['contemporary'],['patriotic'],independence_day,['independence_day'],festival,2026-06-09 12:53:44.331955,500,500,upcoming,0.23076923076923078,0.16666666666666666
E0783,Night of Nuwan Selvam,"['A0043', 'A0142']","['drama', 'literature']","['traditional', 'contemporary', 'nurti']","['tamil', 'sinhala']",eastern,Mount Lavinia Hotel Ballroom,['contemporary'],"['spiritual', 'celebratory', 'intellectual']",Unknown,[],workshop,2026-03-16 12:53:44.331971,2000,1500,upcoming,1.0,0.5
E0784,Evening with Rajan Kumara,"['A0051', 'A0053']","['dance', 'music']","['carnatic', 'bharatanatyam', 'devotional_hindu']",['tamil'],northern,Bentota Beach Resort,['contemporary'],"['spiritual', 'devotional', 'romantic']",Unknown,[],exhibition,2026-07-27 12:53:44.331986,2000,2000,upcoming,1.0,0.6666666666666666
E0785,Celebration of Ashanthi De Alwis,['A0014'],['dance'],['contemporary'],"['sinhala', 'english']",north_central,Dalada Maligawa (Temple of the Tooth),['contemporary'],"['celebratory', 'energetic', 'romantic']",Unknown,[],workshop,2026-04-02 12:53:44.332000,2000,1000,upcoming,1.0,0.3333333333333333
E0786,Night of Chaminda Kumar,['A0408'],['dance'],['sabaragamuwa'],['sinhala'],central,Bentota Beach Resort,['contemporary'],"['spiritual', 'patriotic']",Unknown,[],competition,2026-03-10 12:53:44.332013,1000,500,upcoming,0.48717948717948717,0.16666666666666666
E0787,Evening with Kavinda Nadarajah,['A0443'],['drama'],['street_drama'],['sinhala'],eastern,Independence Square,['contemporary'],"['patriotic', 'romantic']",Unknown,[],performance,2026-05-15 12:53:44.332027,500,500,upcoming,0.23076923076923078,0.16666666666666666
E0788,Evening with Buddhika Liyanage,"['A0374', 'A0271']","['music', 'visual_arts']","['carnatic', 'traditional']","['tamil', 'sinhala']",north_central,Sri Lanka Foundation Institute,['contemporary'],"['spiritual', 'devotional', 'romantic']",Unknown,[],performance,2026-05-11 12:53:44.332043,50,0,upcoming,0.0,0.0
E0789,Vesak - Lasith Nadarajah,['A0217'],['music'],['devotional_buddhist'],['sinhala'],north_western,Colombo University Arts Theatre,['traditional'],"['spiritual', 'devotional']",vesak,['vesak'],competition,2026-07-23 12:53:44.332057,500,0,upcoming,0.23076923076923078,0.0
E0790,Evening with Nishani Wickremasinghe,['A0061'],['music'],['baila'],['sinhala'],southern,Galle International Cricket Stadium,['contemporary'],"['celebratory', 'energetic']",Unknown,[],performance,2026-03-10 12:53:44.332071,500,3000,upcoming,0.23076923076923078,1.0
E0791,Celebration of Siva Jayasuriya,['A0230'],['visual_arts'],['contemporary'],['tamil'],north_central,Regal Theatre (Colombo),['contemporary'],['reflective'],Unknown,[],workshop,2026-04-12 12:53:44.332084,200,2000,upcoming,0.07692307692307693,0.6666666666666666
E0792,Evening with Shehan Thiyagarajah,"['A0157', 'A0110']","['drama', 'crafts']","['street_drama', 'traditional', 'nadagam']",['sinhala'],uva,Colombo Racecourse,['contemporary'],"['celebratory', 'spiritual']",Unknown,[],performance,2026-05-16 12:53:44.332100,500,2000,upcoming,0.23076923076923078,0.6666666666666666
E0793,Night of Roshan Mendis,"['A0090', 'A0179']","['crafts', 'literature']","['traditional', 'contemporary']","['sinhala', 'english']",sabaragamuwa,University of Peradeniya Open Air Theatre,['contemporary'],"['romantic', 'energetic', 'intellectual']",Unknown,[],ritual_ceremony,2026-02-19 12:53:44.332115,50,2000,upcoming,0.0,0.6666666666666666
E0794,Night of Priya Sivarajah,['A0194'],['dance'],['fusion'],['sinhala'],sabaragamuwa,Punchi Theatre (Borella),"['contemporary', 'fusion']","['intellectual', 'romantic']",Unknown,[],workshop,2026-07-23 12:53:44.332128,1000,0,upcoming,0.48717948717948717,0.0
E0795,Night of Yashodha Bandara,['A0251'],['crafts'],['traditional'],['sinhala'],uva,Independence Square,['contemporary'],['intellectual'],Unknown,[],festival,2026-03-04 12:53:44.332146,1000,500,upcoming,0.48717948717948717,0.16666666666666666
E0796,Evening with Madhavi Gunawardena,['A0122'],['crafts'],['traditional'],['sinhala'],sabaragamuwa,Nelum Pokuna Theatre,['contemporary'],"['reflective', 'romantic']",Unknown,[],performance,2026-07-20 12:53:44.332160,50,500,upcoming,0.0,0.16666666666666666
E0797,Evening with Thiru Dissanayake,['A0020'],['dance'],['bharatanatyam'],['tamil'],northern,Royal College Main Hall,['contemporary'],"['patriotic', 'devotional', 'romantic']",Unknown,[],competition,2026-03-15 12:53:44.332174,1000,3000,upcoming,0.48717948717948717,1.0
E0798,Live Damith Wickremasinghe,['A0120'],['visual_arts'],['contemporary'],"['sinhala', 'english']",northern,Ladies' College Auditorium,['contemporary'],"['intellectual', 'patriotic']",Unknown,[],ritual_ceremony,2026-05-29 12:53:44.332187,2000,500,upcoming,1.0,0.16666666666666666
E0799,Evening with Anusha Gunasekara,['A0345'],['visual_arts'],"['traditional', 'contemporary']","['sinhala', 'english']",eastern,Lumbini Theatre (Havelock Town),['contemporary'],"['celebratory', 'romantic']",Unknown,[],ritual_ceremony,2026-06-30 12:53:44.332201,500,1000,upcoming,0.23076923076923078,0.3333333333333333
E0800,Independence Day - Mala Fernando,['A0058'],['literature'],"['traditional', 'contemporary']",['tamil'],northern,Jaffna Public Library Hall,['contemporary'],['reflective'],independence_day,['independence_day'],festival,2026-04-25 12:53:44.332215,2000,500,upcoming,1.0,0.16666666666666666
E0801,Live Chathurika Bandara,['A0118'],['visual_arts'],['contemporary'],['english'],western,Bentota Beach Resort,['contemporary'],['celebratory'],Unknown,[],performance,2026-03-17 12:53:44.332229,1000,500,upcoming,0.48717948717948717,0.16666666666666666
E0802,Celebration of Malsha Pathirana,['A0235'],['music'],['fusion'],['sinhala'],southern,Diyatha Uyana,"['contemporary', 'fusion']",['romantic'],Unknown,[],workshop,2026-05-06 12:53:44.332242,50,500,upcoming,0.0,0.16666666666666666
E0803,Celebration of Sanduni Gunasekara,"['A0415', 'A0432']","['dance', 'drama']","['street_drama', 'sokari', 'folk']",['sinhala'],eastern,Sapumal Foundation,['contemporary'],"['spiritual', 'reflective', 'celebratory']",Unknown,[],exhibition,2026-07-24 12:53:44.332262,2000,0,upcoming,1.0,0.0
E0804,Celebration of Yashodha Perera,['A0246'],['dance'],"['kandyan', 'contemporary']","['sinhala', 'english']",central,Dalada Maligawa (Temple of the Tooth),['traditional'],"['spiritual', 'energetic']",Unknown,[],competition,2026-07-04 12:53:44.332276,50,1500,upcoming,0.0,0.5
E0805,Celebration of Amila Perera,['A0468'],['visual_arts'],['traditional'],['sinhala'],uva,Viharamahadevi Park Open Air Theatre,['contemporary'],"['celebratory', 'reflective']",Unknown,[],competition,2026-04-28 12:53:44.332289,100,1000,upcoming,0.02564102564102564,0.3333333333333333
E0806,Independence Day - Shehan Ranasinghe,['A0126'],['visual_arts'],"['traditional', 'contemporary']",['english'],northern,Diyatha Uyana,['contemporary'],['patriotic'],independence_day,['independence_day'],competition,2026-06-16 12:53:44.332304,200,0,upcoming,0.07692307692307693,0.0
E0807,Live Buddhika Samaraweera,"['A0072', 'A0460']","['drama', 'crafts']","['nadagam', 'contemporary', 'kolam']","['sinhala', 'english']",northern,Colombo University Arts Theatre,"['traditional', 'contemporary']","['spiritual', 'patriotic', 'energetic']",Unknown,[],performance,2026-02-22 12:53:44.332319,1000,1000,upcoming,0.48717948717948717,0.3333333333333333
E0808,Celebration of Ravi Selvam,"['A0096', 'A0194']","['dance', 'music']","['carnatic', 'fusion']","['tamil', 'sinhala']",northern,Mount Lavinia Hotel Ballroom,"['fusion', 'contemporary']","['celebratory', 'intellectual', 'romantic']",Unknown,[],competition,2026-05-16 12:53:44.332334,500,3000,upcoming,0.23076923076923078,1.0
E0809,Peradeniya Arts Festival - Tharindu Samaraweera,"['A0095', 'A0451', 'A0313']","['dance', 'drama', 'visual_arts']","['street_drama', 'traditional', 'contemporary', 'low_country']","['tamil', 'sinhala', 'english']",eastern,Punchi Theatre (Borella),"['traditional', 'contemporary']","['energetic', 'intellectual', 'patriotic']",peradeniya_arts_festival,['peradeniya_arts_festival'],performance,2026-05-25 12:53:44.332352,1000,500,upcoming,0.48717948717948717,0.16666666666666666
E0810,Celebration of Ravi Kumara,"['A0404', 'A0235']","['music', 'literature']","['fusion', 'traditional', 'contemporary']","['tamil', 'sinhala']",southern,Bishop's College Auditorium,"['fusion', 'contemporary']","['spiritual', 'energetic', 'romantic']",Unknown,[],ritual_ceremony,2026-06-23 12:53:44.332368,1000,1000,upcoming,0.48717948717948717,0.3333333333333333
E0811,Celebration of Nishani De Silva,['A0293'],['drama'],['experimental'],['sinhala'],northern,Lumbini Theatre (Havelock Town),['contemporary'],"['celebratory', 'patriotic', 'energetic']",Unknown,[],performance,2026-07-08 12:53:44.332381,2000,1000,upcoming,1.0,0.3333333333333333
E0812,Evening with Nishani De Silva,"['A0030', 'A0402']","['drama', 'music']","['street_drama', 'fusion']",['sinhala'],northern,Colombo Hilton Grand Ballroom,"['contemporary', 'fusion']","['spiritual', 'patriotic', 'intellectual']",Unknown,[],concert,2026-04-27 12:53:44.332396,100,1500,upcoming,0.02564102564102564,0.5
E0813,Live Buddhika Rajapaksa,['A0098'],['drama'],['experimental'],['sinhala'],sabaragamuwa,Sugathadasa Indoor Stadium,['contemporary'],"['intellectual', 'celebratory', 'reflective']",Unknown,[],exhibition,2026-07-09 12:53:44.332410,100,0,upcoming,0.02564102564102564,0.0
E0814,Live Ravi Jayasuriya,['A0268'],['dance'],"['bharatanatyam', 'kandyan']",['tamil'],central,Colombo Hilton Grand Ballroom,['traditional'],['celebratory'],Unknown,[],festival,2026-07-23 12:53:44.334616,1000,500,upcoming,0.48717948717948717,0.16666666666666666
E0815,Celebration of Ajith Kumar,['A0079'],['dance'],"['sabaragamuwa', 'folk']",['sinhala'],north_western,Harold Peiris Gallery,['contemporary'],['patriotic'],Unknown,[],festival,2026-04-13 12:53:44.334636,200,500,upcoming,0.07692307692307693,0.16666666666666666
E0816,Celebration of Shehan Thiyagarajah,['A0157'],['drama'],"['street_drama', 'nadagam']",['sinhala'],uva,Diyatha Uyana,['contemporary'],"['celebratory', 'spiritual']",Unknown,[],competition,2026-03-01 12:53:44.334651,50,0,upcoming,0.0,0.0
E0817,Live Umaria,"['A0019', 'A0437']","['crafts', 'music']","['carnatic', 'traditional']","['tamil', 'sinhala']",northern,Galle Fort Gateway,['contemporary'],"['intellectual', 'patriotic', 'devotional']",Unknown,[],exhibition,2026-06-07 12:53:44.334668,200,1500,upcoming,0.07692307692307693,0.5
E0818,Celebration of Damith Senanayake,"['A0445', 'A0428']",['drama'],"['nadagam', 'kolam']",['sinhala'],southern,Galadari Hotel Ballroom,"['traditional', 'contemporary']","['intellectual', 'patriotic', 'devotional']",Unknown,[],exhibition,2026-03-23 12:53:44.334685,500,500,upcoming,0.23076923076923078,0.16666666666666666
E0819,Night of Thisara Jayasuriya,"['A0171', 'A0465']","['dance', 'drama']","['experimental', 'folk']",['sinhala'],western,Royal College Main Hall,['contemporary'],"['spiritual', 'devotional', 'energetic']",Unknown,[],exhibition,2026-05-27 12:53:44.334700,100,0,upcoming,0.02564102564102564,0.0
E0820,Night of Dinesh Jayawardena,"['A0425', 'A0118', 'A0174']","['visual_arts', 'drama', 'literature']","['contemporary', 'kolam']","['sinhala', 'english']",southern,Punchi Theatre (Borella),"['traditional', 'contemporary']","['spiritual', 'devotional', 'celebratory']",Unknown,[],ritual_ceremony,2026-03-25 12:53:44.334719,100,3000,upcoming,0.02564102564102564,1.0
E0821,Celebration of Ruwan Kumara,['A0002'],['literature'],['contemporary'],['english'],central,Dalada Maligawa (Temple of the Tooth),['contemporary'],"['spiritual', 'patriotic', 'reflective']",Unknown,[],ritual_ceremony,2026-03-03 12:53:44.334739,500,500,upcoming,0.23076923076923078,0.16666666666666666
E0822,Evening with Samanthi Kumar,['A0197'],['crafts'],['traditional'],['sinhala'],western,Temple Trees Grounds,['contemporary'],"['spiritual', 'romantic']",Unknown,[],concert,2026-07-19 12:53:44.334753,200,1000,upcoming,0.07692307692307693,0.3333333333333333
E0823,Live Samanthi Liyanage,"['A0369', 'A0338']","['literature', 'visual_arts']","['traditional', 'contemporary']","['sinhala', 'english']",uva,BMICH (Bandaranaike Memorial International Conference Hall),['contemporary'],"['romantic', 'spiritual', 'energetic']",Unknown,[],workshop,2026-02-22 12:53:44.334769,100,2000,upcoming,0.02564102564102564,0.6666666666666666
E0824,Celebration of Dilini Kumara,['A0295'],['literature'],['contemporary'],['sinhala'],southern,Sugathadasa Indoor Stadium,['contemporary'],"['spiritual', 'intellectual', 'reflective']",Unknown,[],concert,2026-05-07 12:53:44.334785,100,0,upcoming,0.02564102564102564,0.0
E0825,Live Vijay Samaraweera,"['A0377', 'A0043']","['drama', 'music']","['contemporary', 'devotional_buddhist', 'nurti']","['tamil', 'sinhala']",north_western,Jaffna Public Library Hall,"['traditional', 'contemporary']","['spiritual', 'devotional', 'celebratory']",Unknown,[],concert,2026-03-24 12:53:44.334801,200,3000,upcoming,0.07692307692307693,1.0
E0826,Celebration of Priya Thiyagarajah,['A0204'],['visual_arts'],"['traditional', 'contemporary']",['sinhala'],central,Colombo Hilton Grand Ballroom,['contemporary'],"['spiritual', 'patriotic']",Unknown,[],workshop,2026-07-15 12:53:44.334815,200,1500,upcoming,0.07692307692307693,0.5
E0827,Peradeniya Arts Festival - Nuwan Selvam,"['A0043', 'A0270']","['drama', 'literature']","['contemporary', 'nurti']","['sinhala', 'english']",eastern,Ladies' College Auditorium,['contemporary'],"['celebratory', 'devotional', 'energetic']",peradeniya_arts_festival,['peradeniya_arts_festival'],exhibition,2026-08-01 12:53:44.334831,100,500,upcoming,0.02564102564102564,0.16666666666666666
E0828,Live Buddhika Liyanage,['A0374'],['visual_arts'],['traditional'],['sinhala'],north_central,Bishop's College Auditorium,['contemporary'],"['spiritual', 'devotional']",Unknown,[],performance,2026-06-22 12:53:44.334847,200,2000,upcoming,0.07692307692307693,0.6666666666666666
E0829,Live Chandima Kumar,['A0220'],['visual_arts'],['contemporary'],['sinhala'],southern,Royal College Main Hall,['contemporary'],['reflective'],Unknown,[],festival,2026-03-11 12:53:44.334861,500,1000,upcoming,0.23076923076923078,0.3333333333333333
E0830,Celebration of Lasith Fernando,"['A0372', 'A0242']","['dance', 'literature']","['low_country', 'traditional', 'contemporary']",['sinhala'],southern,Galle International Cricket Stadium,"['traditional', 'contemporary']","['spiritual', 'patriotic', 'devotional']",Unknown,[],performance,2026-05-05 12:53:44.334876,100,3000,upcoming,0.02564102564102564,1.0
E0831,Live Kavinda Ekanayake,['A0087'],['crafts'],"['traditional', 'contemporary']",['sinhala'],north_western,Gangaramaya Temple Grounds,['contemporary'],"['celebratory', 'devotional']",Unknown,[],ritual_ceremony,2026-03-11 12:53:44.334890,2000,3000,upcoming,1.0,1.0
E0832,Celebration of Arun Rajapaksa,"['A0081', 'A0292']","['drama', 'music']","['carnatic', 'kolam', 'street_drama']","['tamil', 'sinhala']",northern,Mount Lavinia Hotel Ballroom,"['traditional', 'contemporary']","['spiritual', 'energetic', 'reflective']",Unknown,[],festival,2026-04-20 12:53:44.334906,1000,0,upcoming,0.48717948717948717,0.0
E0833,Evening with Navarasa,['A0003'],['crafts'],['contemporary'],['english'],north_western,Gangaramaya Temple Grounds,['contemporary'],['patriotic'],Unknown,[],performance,2026-06-21 12:53:44.334919,200,3000,upcoming,0.07692307692307693,1.0
E0834,Night of Ayesha Pathirana,"['A0297', 'A0097', 'A0061']","['music', 'literature']","['classical_sinhala', 'traditional', 'baila']",['sinhala'],eastern,Regal Theatre (Colombo),"['traditional', 'contemporary']","['celebratory', 'devotional', 'energetic']",Unknown,[],ritual_ceremony,2026-03-25 12:53:44.334937,500,1000,upcoming,0.23076923076923078,0.3333333333333333
E0835,Celebration of Nishani Wickremasinghe,['A0061'],['music'],['baila'],['sinhala'],southern,Kandy Lake Club,['contemporary'],"['celebratory', 'energetic']",Unknown,[],ritual_ceremony,2026-02-17 12:53:44.334956,50,1500,upcoming,0.0,0.5
E0836,Celebration of Ajith Fernando,"['A0077', 'A0026']","['drama', 'literature']","['experimental', 'traditional', 'nurti']",['sinhala'],northern,Sri Lanka Foundation Institute,['contemporary'],"['celebratory', 'romantic', 'reflective']",Unknown,[],festival,2026-07-25 12:53:44.334971,200,1000,upcoming,0.07692307692307693,0.3333333333333333
E0837,Live Ganesh De Silva,['A0257'],['dance'],"['bharatanatyam', 'fusion']",['tamil'],northern,Diyatha Uyana,"['contemporary', 'fusion']","['spiritual', 'patriotic']",Unknown,[],festival,2026-05-14 12:53:44.334986,1000,500,upcoming,0.48717948717948717,0.16666666666666666
E0838,Evening with Anusha Kumara,"['A0075', 'A0237']",['music'],"['contemporary', 'folk_music']","['sinhala', 'english']",southern,Jaffna Public Library Hall,['contemporary'],"['spiritual', 'devotional', 'celebratory']",Unknown,[],ritual_ceremony,2026-04-14 12:53:44.335001,2000,1500,upcoming,1.0,0.5
E0839,Live Saman Bandara,"['A0167', 'A0486']","['drama', 'music']","['folk_music', 'nurti']",['sinhala'],uva,Cinnamon Lakeside Ballroom,['contemporary'],"['celebratory', 'spiritual', 'energetic']",Unknown,[],concert,2026-05-27 12:53:44.335017,200,1000,upcoming,0.07692307692307693,0.3333333333333333
E0840,Peradeniya Arts Festival - Chathura Amarasinghe,"['A0494', 'A0160', 'A0097']","['drama', 'music']","['classical_sinhala', 'experimental', 'contemporary', 'kolam']",['sinhala'],southern,University of Peradeniya Open Air Theatre,"['traditional', 'contemporary']","['celebratory', 'devotional', 'energetic']",peradeniya_arts_festival,['peradeniya_arts_festival'],competition,2026-03-06 12:53:44.335035,50,0,upcoming,0.0,0.0
E0841,Night of Lakshmi Bandara,['A0161'],['music'],['contemporary'],['tamil'],north_central,Viharamahadevi Park Open Air Theatre,['contemporary'],"['intellectual', 'patriotic']",Unknown,[],performance,2026-03-08 12:53:44.335049,200,1500,upcoming,0.07692307692307693,0.5
E0842,Independence Day - Damith Wickremasinghe,"['A0120', 'A0148']","['drama', 'visual_arts']","['sokari', 'contemporary']","['sinhala', 'english']",northern,Jaffna Public Library Hall,['contemporary'],"['intellectual', 'patriotic', 'celebratory']",independence_day,['independence_day'],festival,2026-03-14 12:53:44.335065,100,1000,upcoming,0.02564102564102564,0.3333333333333333
E0843,Night of Danushka Nadarajah,"['A0471', 'A0128']","['dance', 'drama']","['experimental', 'sabaragamuwa']",['sinhala'],north_western,Cinnamon Grand Ballroom,['contemporary'],"['intellectual', 'spiritual', 'devotional']",Unknown,[],performance,2026-05-21 12:53:44.335081,500,0,upcoming,0.23076923076923078,0.0
E0844,Evening with Nadeesha Weerasinghe,"['A0080', 'A0005', 'A0071']","['drama', 'literature', 'visual_arts']","['traditional', 'nurti']",['sinhala'],northern,Royal College Main Hall,['contemporary'],"['celebratory', 'devotional', 'energetic']",Unknown,[],performance,2026-04-15 12:53:44.335110,100,500,upcoming,0.02564102564102564,0.16666666666666666
E0845,Night of Thiru Dissanayake,['A0020'],['dance'],['bharatanatyam'],['tamil'],northern,Sapumal Foundation,['contemporary'],"['patriotic', 'devotional', 'romantic']",Unknown,[],workshop,2026-04-30 12:53:44.335125,100,2000,upcoming,0.02564102564102564,0.6666666666666666
E0846,Evening with Sachini Nadarajah,"['A0324', 'A0478']","['dance', 'drama']","['nadagam', 'sabaragamuwa']",['sinhala'],north_central,Mount Lavinia Hotel Ballroom,['contemporary'],"['intellectual', 'romantic', 'spiritual']",Unknown,[],ritual_ceremony,2026-06-27 12:53:44.335141,500,3000,upcoming,0.23076923076923078,1.0
E0847,Evening with Sandani Jayawardena,"['A0465', 'A0240']",['drama'],"['experimental', 'nadagam']",['sinhala'],north_central,Navarangahala (Borella),['contemporary'],"['celebratory', 'devotional', 'energetic']",Unknown,[],concert,2026-06-28 12:53:44.335172,2000,1500,upcoming,1.0,0.5
E0848,Live Angelo Kumara,"['A0038', 'A0020']",['dance'],"['bharatanatyam', 'sabaragamuwa']","['tamil', 'sinhala']",northern,Sapumal Foundation,['contemporary'],"['romantic', 'energetic', 'celebratory']",Unknown,[],competition,2026-04-25 12:53:44.335188,2000,0,upcoming,1.0,0.0
E0849,Evening with Ayesha Liyanage,['A0111'],['drama'],"['street_drama', 'nadagam']",['sinhala'],north_central,Nelum Pokuna Theatre,['contemporary'],"['celebratory', 'energetic', 'spiritual']",Unknown,[],ritual_ceremony,2026-05-15 12:53:44.335203,50,0,upcoming,0.0,0.0
E0850,Evening with Madhavi Thiyagarajah,"['A0074', 'A0145', 'A0408']","['dance', 'music']","['elle', 'contemporary', 'baila', 'sabaragamuwa']","['tamil', 'sinhala']",southern,Colombo University Arts Theatre,['contemporary'],"['spiritual', 'energetic', 'celebratory']",Unknown,[],ritual_ceremony,2026-05-09 12:53:44.335221,200,500,upcoming,0.07692307692307693,0.16666666666666666
E0851,Night of Kumar Rajapaksa,['A0453'],['music'],['carnatic'],['tamil'],northern,Colombo Hilton Grand Ballroom,['contemporary'],"['spiritual', 'patriotic']",Unknown,[],workshop,2026-07-30 12:53:44.335235,1000,2000,upcoming,0.48717948717948717,0.6666666666666666
E0852,Celebration of Yashodha Kumar,['A0248'],['dance'],['contemporary'],"['sinhala', 'english']",north_western,National Museum Auditorium,['contemporary'],['romantic'],Unknown,[],ritual_ceremony,2026-04-10 12:53:44.335250,1000,2000,upcoming,0.48717948717948717,0.6666666666666666
E0853,Night of Gayan Silva,"['A0112', 'A0284']","['crafts', 'music']","['classical_sinhala', 'traditional']",['sinhala'],southern,Galle Face Green,"['traditional', 'contemporary']","['spiritual', 'patriotic', 'devotional']",Unknown,[],ritual_ceremony,2026-07-01 12:53:44.335265,100,2000,upcoming,0.02564102564102564,0.6666666666666666
E0854,Evening with Thisara Kumara,"['A0331', 'A0098', 'A0496']","['drama', 'crafts', 'music']","['experimental', 'contemporary', 'baila', 'classical_sinhala', 'traditional']","['sinhala', 'english']",sabaragamuwa,Harold Peiris Gallery,"['traditional', 'contemporary']","['energetic', 'celebratory', 'intellectual']",Unknown,[],performance,2026-06-07 12:53:44.335284,1000,3000,upcoming,0.48717948717948717,1.0
E0855,Celebration of Ayesha Kumar,['A0244'],['literature'],['contemporary'],"['sinhala', 'english']",sabaragamuwa,Nelum Pokuna Theatre,['contemporary'],"['spiritual', 'romantic', 'reflective']",Unknown,[],exhibition,2026-03-28 12:53:44.335298,2000,500,upcoming,1.0,0.16666666666666666
E0856,Night of Buddhika Dissanayake,"['A0233', 'A0395', 'A0333']","['dance', 'literature']","['kandyan', 'contemporary', 'traditional']","['sinhala', 'english']",central,Elphinstone Theatre,"['traditional', 'contemporary']","['spiritual', 'energetic', 'intellectual']",Unknown,[],concert,2026-07-14 12:53:44.335316,200,2000,upcoming,0.07692307692307693,0.6666666666666666
E0857,Live Nishani Pathirana,['A0041'],['visual_arts'],['traditional'],['sinhala'],western,National Museum Auditorium,['contemporary'],['patriotic'],Unknown,[],competition,2026-07-08 12:53:44.335329,1000,500,upcoming,0.48717948717948717,0.16666666666666666
E0858,Evening with Vijay Wickremasinghe,"['A0163', 'A0127']","['visual_arts', 'literature']","['traditional', 'contemporary']","['tamil', 'sinhala']",eastern,Navarangahala (Borella),['contemporary'],"['intellectual', 'spiritual', 'celebratory']",Unknown,[],competition,2026-02-24 12:53:44.335345,200,0,upcoming,0.07692307692307693,0.0
E0859,Celebration of Saman Amarasinghe,"['A0335', 'A0001', 'A0253']","['dance', 'music']","['low_country', 'elle', 'fusion', 'baila']",['sinhala'],uva,Kelaniya Raja Maha Vihara,"['fusion', 'traditional', 'contemporary']","['celebratory', 'energetic', 'romantic']",Unknown,[],exhibition,2026-02-11 12:53:44.335361,2000,2000,upcoming,1.0,0.6666666666666666
E0860,Celebration of Arun Sivarajah,['A0337'],['music'],['carnatic'],['tamil'],northern,Bentota Beach Resort,['contemporary'],['spiritual'],Unknown,[],festival,2026-07-16 12:53:44.335375,500,0,upcoming,0.23076923076923078,0.0
E0861,Live Saman Fernando,['A0258'],['visual_arts'],['contemporary'],['english'],uva,Galadari Hotel Ballroom,['contemporary'],"['celebratory', 'romantic']",Unknown,[],competition,2026-03-14 12:53:44.335409,50,500,upcoming,0.0,0.16666666666666666
E0862,Celebration of Kamala Pathirana,"['A0466', 'A0296']",['literature'],"['traditional', 'contemporary']","['tamil', 'sinhala']",western,Sugathadasa Indoor Stadium,['contemporary'],"['intellectual', 'patriotic', 'celebratory']",Unknown,[],concert,2026-07-16 12:53:44.335424,200,2000,upcoming,0.07692307692307693,0.6666666666666666
E0863,Celebration of Lakshmi Wickremasinghe,"['A0142', 'A0383']","['crafts', 'literature']","['traditional', 'contemporary']",['tamil'],sabaragamuwa,Kandy Lake Club,['contemporary'],"['intellectual', 'reflective', 'spiritual']",Unknown,[],performance,2026-05-15 12:53:44.335440,1000,1000,upcoming,0.48717948717948717,0.3333333333333333
E0864,Live Kasun Ekanayake,['A0418'],['music'],['fusion'],['sinhala'],southern,Galle Fort Gateway,"['contemporary', 'fusion']",['reflective'],Unknown,[],competition,2026-02-18 12:53:44.335453,2000,1000,upcoming,1.0,0.3333333333333333
E0865,Celebration of Chathura Amarasinghe,['A0049'],['dance'],['contemporary'],['english'],north_central,Mount Lavinia Hotel Ballroom,['contemporary'],['celebratory'],Unknown,[],workshop,2026-04-04 12:53:44.335467,2000,3000,upcoming,1.0,1.0
E0866,Celebration of Amila Liyanage,['A0382'],['drama'],"['experimental', 'nurti']",['sinhala'],north_western,Galle Face Green,['contemporary'],"['intellectual', 'patriotic']",Unknown,[],concert,2026-07-12 12:53:44.335481,500,1500,upcoming,0.23076923076923078,0.5
E0867,Celebration of Angelo Pathirana,['A0344'],['dance'],['fusion'],['sinhala'],eastern,Elphinstone Theatre,"['contemporary', 'fusion']","['spiritual', 'devotional']",Unknown,[],ritual_ceremony,2026-05-30 12:53:44.335494,100,1500,upcoming,0.02564102564102564,0.5
E0868,Independence Day - Sandanari,"['A0005', 'A0482']","['crafts', 'literature']","['traditional', 'contemporary']","['tamil', 'sinhala']",southern,Ladies' College Auditorium,['contemporary'],"['intellectual', 'devotional']",independence_day,['independence_day'],competition,2026-06-15 12:53:44.335510,100,500,upcoming,0.02564102564102564,0.16666666666666666
E0869,Peradeniya Arts Festival - Dilshan Senanayake,"['A0463', 'A0072']",['crafts'],['contemporary'],['english'],southern,University of Peradeniya Open Air Theatre,['contemporary'],"['celebratory', 'patriotic', 'energetic']",peradeniya_arts_festival,['peradeniya_arts_festival'],performance,2026-06-14 12:53:44.335526,1000,500,upcoming,0.48717948717948717,0.16666666666666666
