user_id,artist_id,timestamp,compatibility_score
U0189,A0029,2026-01-16T10:41:41.222222,7
U0189,A0050,2026-01-03T10:41:41.222224,6
U0189,A0057,2026-02-11T10:41:41.222226,7
U0189,A0086,2026-01-22T10:41:41.222229,7
U0189,A0033,2026-02-12T10:41:41.222231,5
U0189,A0048,2026-02-11T10:41:41.222233,5
U0189,A0006,2025-12-04T10:41:41.222235,5
U0189,A0059,2025-12-12T10:41:41.222238,6
U0189,A0082,2025-12-03T10:41:41.222243,5
U0189,A0008,2026-02-11T10:41:41.222245,5
U0189,A0038,2026-02-20T10:41:41.222247,6
U0189,A0095,2025-12-03T10:41:41.222249,5
U0189,A0055,2026-02-12T10:41:41.222252,5
U0189,A0084,2026-01-18T10:41:41.222254,5
U0189,A0044,2025-11-30T10:41:41.222256,5
U0189,A0025,2025-12-27T10:41:41.222258,4
U0189,A0076,2026-01-27T10:41:41.222261,5
U0189,A0091,2025-12-14T10:41:41.222263,5
U0189,A0085,2025-12-04T10:41:41.222265,5
U0189,A0037,2025-12-02T10:41:41.222267,5
U0189,A0088,2025-11-29T10:41:41.222270,4
U0189,A0031,2026-02-14T10:41:41.222272,4
U0190,A0044,2026-02-19T10:41:41.222818,7
U0190,A0093,2025-12-13T10:41:41.222821,8
U0190,A0038,2026-02-02T10:41:41.222823,7
U0190,A0083,2026-01-02T10:41:41.222826,7
U0190,A0087,2026-02-01T10:41:41.222828,7
U0190,A0095,2025-12-16T10:41:41.222830,7
U0190,A0068,2025-12-20T10:41:41.222832,6
U0191,A0065,2025-12-18T10:41:41.223343,8
U0191,A0042,2026-01-17T10:41:41.223346,7
U0191,A0069,2026-01-12T10:41:41.223351,7
U0191,A0028,2025-12-07T10:41:41.223354,7
U0191,A0021,2026-01-08T10:41:41.223356,7
U0191,A0041,2025-12-18T10:41:41.223358,7
U0191,A0012,2025-12-30T10:41:41.223399,7
U0192,A0021,2025-12-13T10:41:41.223959,7
U0192,A0041,2025-11-30T10:41:41.223962,7
U0192,A0010,2026-01-19T10:41:41.223964,7
U0192,A0005,2026-02-23T10:41:41.223967,7
U0192,A0012,2026-01-17T10:41:41.223970,7
U0192,A0065,2026-01-23T10:41:41.223972,7
U0192,A0092,2025-12-28T10:41:41.223974,7
U0192,A0028,2026-01-08T10:41:41.223977,7
U0192,A0043,2026-02-21T10:41:41.223979,7
U0193,A0025,2026-02-21T10:41:41.224450,5
U0193,A0009,2026-01-06T10:41:41.224452,6
U0194,A0073,2026-01-07T10:41:41.224900,7
U0194,A0053,2026-01-18T10:41:41.224903,7
U0194,A0024,2026-01-19T10:41:41.224905,7
U0194,A0088,2026-02-04T10:41:41.224908,7
U0195,A0091,2025-11-28T10:41:41.225371,6
U0195,A0042,2026-02-07T10:41:41.225374,6
U0195,A0097,2026-01-23T10:41:41.225377,6
U0195,A0043,2026-02-18T10:41:41.225379,5
U0195,A0021,2025-12-22T10:41:41.225381,5
U0196,A0052,2026-02-10T10:41:41.225843,8
U0196,A0099,2026-01-04T10:41:41.225846,8
U0196,A0070,2026-01-04T10:41:41.225848,7
U0196,A0035,2026-02-14T10:41:41.225851,7
U0196,A0090,2025-12-14T10:41:41.225853,7
U0197,A0051,2025-12-19T10:41:41.226322,6
U0197,A0031,2026-02-05T10:41:41.226325,6
U0197,A0060,2025-12-09T10:41:41.226328,5
U0197,A0017,2025-12-04T10:41:41.226330,5
U0197,A0014,2026-01-23T10:41:41.226333,5
U0197,A0024,2026-01-11T10:41:41.226335,5
U0198,A0024,2026-01-04T10:41:41.226824,7
U0198,A0022,2026-02-04T10:41:41.226827,7
U0198,A0072,2026-02-16T10:41:41.226829,6
U0199,A0090,2025-12-24T10:41:41.227305,6
U0199,A0099,2026-01-01T10:41:41.227308,5
U0199,A0060,2026-02-14T10:41:41.227310,5
U0199,A0031,2025-12-31T10:41:41.227313,5
